BSU	Gene	A22	Acriflavine	Actinomycin_D	Aztreonam	Benzalkonium	Cefaclor	Cefoxitin	Cerulenin	Chlorhexidine	Ciprofloxacin	Copper(II)_stress	Cycloserine_D	Dibucaine	Dipyridyl	Doxycycline	EDTA	Ethidium_bromide	Fosfomycin	Fusidic_acid	Gliotoxin	Holomycin	Iron(II)_stress	Mupirocin	Nalidixic_acid	Novobiocin	PAC-holo	Phenazine_monosulfate	Propidium_iodide	Puromycin	Rifampicin	SDS	Sulfamonomethoxine	Thiolutin	Triclosan	Trimethoprim	Vancomycin
BSU32700	sufD	2.2261327595	-0.610428531	-0.379195097	0.5907897615	0.817182606	1.376896089	2.604418638	-0.027637044	-0.502895182	-0.659145513	0.892534678	1.089657553	0.979706531	-0.4768515205	0.617282243	4.257163889	1.073756204	2.465331641	1.620629592	-0.445795796	-1.64985926	-3.2528565365	-0.717263161	-1.614350612	-1.331053717	-2.265463756	0.189122254	-1.073429245	0.21504166	-0.8821798805	-0.688601275	-0.173251839	0.074907395	0.474003175	-0.719747853	-0.412175062
BSU32710	sufC	1.2139582645	0.827412612	-0.767608963	0.466348434	0.8052235475	3.316169606	1.412542329	-1.325559738	0.771751666	0.334536319	0.453048951	0.416371132	1.206683687	-0.5036528055	1.05472653	2.92712718	0.816115319	0.635522939	1.1778401475	0.740419498	-1.468128469	-2.347702164	-0.288128599	-1.356967088	-1.059158727	0.681016673	0.279097853	-0.528462602	1.196015266	-1.593281254	-1.362473043	-0.38009681	-0.205982857	-1.622220573	-1.174103883	-0.667200951
BSU33660	rghRA	0.9514732885	-2.707404802	1.450058496	-0.416633728	-0.1730517025	-0.607098911	1.805548552	0.515011347	-0.79014377	0.547401147	-0.814387739	0.680133651	-1.142583378	1.1171892705	-0.229490371	-0.980922099	-1.232136405	0.4243428405	0.0198103399999999	-0.839602658	-1.704617181	-0.869024596	1.281911662	-1.276247379	1.265626703	0.1010806885	0.672603914	0.005917706	-0.782501279	1.383774818	0.865881604	0.204654321	-2.33989527	-2.153197347	0.3824706315	-0.00938364049999996
BSU33900	eno	0.083780981	0.437865895	-4.345397377	-1.809828252	-1.39680025	4.717749716	-0.206232426	-1.415908576	0.136886907	1.95294609	-0.642027916	-0.528096779	-0.143797595	-1.0158429	-1.032267526	-1.354938308	0.768597765	-2.004186873	1.044392937	-3.659641491	-1.900529748	0.114993971	1.187413421	2.564047125	1.641377445	-0.084320948	-2.256500992	-0.434464771	0.609875417	0.2163871875	0.824600323	1.073338838	-2.075404608	3.687075425	0.174812187	-0.4583558215
BSU33910	pgm	-0.539857193	1.001750988	-3.061838537	-1.086663073	0.009459193	1.237032764	-0.813654358	-1.507609622	0.037730365	0.777660112	-0.250541786	-0.52180577	0.352820917	0.294168652	0.338272634	-0.389533181	1.140810374	-0.8869222705	-0.8830643545	-1.845235465	-0.631047932	0.5585340835	0.5415639	0.883131541	0.81579912	-0.871968418	-0.208045406	0.136982885	0.033003224	-0.4977842195	0.402869731	1.109662731	-0.033142401	3.438272766	-0.0801778785	-1.0059055345
BSU33940	gapA	-0.053034307	-0.111743344	-2.07929946	-0.546103664	0.192051087	-1.224993754	-0.1362512195	0.535401901	-0.22006369	1.12072863	-0.87624478	-0.238570645	-0.030354478	-0.0394808465	0.057625507	-0.105835766	-0.501071181	0.0216808215	0.298794223	-1.325164942	-1.645332761	0.6955364265	0.535410609	2.012709734	0.97900214	1.634280206	-2.127048123	0.043410847	-0.861450313	-0.960411151	0.305924945	-0.172146486	-1.340899346	7.345709801	0.258849301	-1.162338184
BSU34790	trxB	0.092659101	-0.476042866	0.599751116	1.8120793125	-0.021114102	-1.37851384	0.4537455315	0.98649066	-0.283239233	0.174164823	-0.87687758	-0.118531887	0.328011577	0.57886804	0.152358783	-0.052764843	-0.340061622	-1.1822810365	1.2840865515	-5.099774381	-1.438232677	-0.530928092	0.428702196	-0.215441068	0.371794849	0.0905590615	-0.956949906	0.203273121	0.886333858	-0.2654344555	-0.638974222	-0.123933549	0.895269551	-0.544753063	-0.0707674705	-0.4857648635
BSU35290	prfB	0.5080495375	0.632691564	-0.885865746	-1.3660670525	-0.156992333	1.896695079	-0.8165074435	-0.621670709	0.676108587	-0.532193866	4.093987223	0.073584182	1.394400324	-0.565637461	0.226856368	1.123158725	0.9276137	0.5599629875	-1.102525238	-0.561221554	0.425909349	0.1869192075	-0.170684573	-2.010602899	-0.935525976	0.0390062695	0.455090726	0.618232496	1.393447237	-0.071197275	0.29014099	-0.86618119	-0.602065596	-0.582700058	-0.118269088	-1.654748806
BSU35300	secA	-1.29174821	0.26331226	3.300989453	-2.1305460575	0.4766996315	1.200120023	-0.7897840655	1.512786535	0.752045808	-0.841241633	1.160496649	-0.086347584	-1.321417975	3.695949086	-1.340853363	1.528345883	-1.851023712	1.220097832	-1.315106652	-1.760536279	-1.448454719	0.2705998885	-0.196194603	-1.874267696	-0.692048855	0.102657792	-0.557722647	1.047072153	0.402754478	-1.6360850805	0.752414502	0.794019863	-0.844488705	0.640027937	-0.041723542	-1.08606896
BSU35530	tagO	-1.069688966	0.483101622	-0.650637033	0.4753326605	-0.2368502505	0.477083024	-1.5639112585	-0.556802556	-1.472676915	-1.439127212	1.979327662	0.835831019	0.569552262	-0.070371164	0.07661561	-0.917969761	-0.235234142	2.7924650515	-0.4109110945	-1.729282114	-3.174438366	0.744690706	-0.307401116	-2.53525551	1.938376236	-0.114630185	-1.037911582	-0.264521711	0.471948141	-0.758253022	0.127429391	-0.281206703	-2.063148606	4.296347409	-0.107133677	-0.3396131635
BSU35600	tuaB	-0.822655504	0.489326003	-0.939035033	-1.219611219	-0.0661282025	-1.060315472	-0.250121706	-0.792391991	0.829661195	-0.113079328	0.323868269	0.247129219	0.625910111	0.845108704	0.14496381	-0.229200731	-0.077750518	-0.2388680915	-0.255670834	0.092544933	-0.613236179	0.8877501545	0.545552255	-0.740626311	0.088465663	0.8574197735	-0.258534265	0.132588515	0.451772278	-0.00474816649999998	-0.417427961	0.245809254	-0.343659402	0.097586232	0.4214477745	-0.499500092
BSU35660	mnaA	0.539342196	-0.457296904	-0.605015417	0.582816194	0.465382624	4.035110265	-0.036638441	1.937430554	-0.865079792	-1.061429923	-2.192725239	0.743879417	0.377600741	1.265493468	-0.25925067	0.504179487	-2.631320948	1.1251845045	0.450948614	-0.223562735	-1.011779991	-0.6334916165	0.508106513	-1.509841788	-1.139563414	-1.296647067	-0.8520246	-0.165269465	-0.545058108	0.558966544	-0.249819665	1.153157455	0.521332534	1.599702322	-0.023256112	1.0881652575
BSU35700	tagH	1.349269107	0.541007353	1.579399893	-0.229606262	-0.6818217205	2.059342501	3.138468301	1.594783272	-1.299116192	-0.382561935	-0.053277171	-0.961275781	-0.409626395	1.927618853	0.372975512	-0.604078558	-0.624874513	1.112041748	0.0492077895	0.346852194	0.996723032	0.6541745225	-1.499739042	-2.993593241	0.711231498	-1.029299773	1.730134951	0.586192596	-1.157813115	-0.53575572	1.395284617	-0.101784743	-0.944502531	0.684780149	0.5700498325	-0.853336185
BSU35710	tagG	-1.8456455055	0.377496357	1.428443198	2.5000076835	0.3192970565	3.457173084	5.4454562675	0.001845004	-2.896488472	2.109367941	2.942502613	-1.619354543	-1.104257795	4.7911485245	0.697511745	0.032051121	-0.448351511	-1.1656082595	-0.3843703725	-1.476315751	1.612035165	-3.2421706195	-0.927986003	-1.891285671	-2.643698164	-1.3182004105	0.178931292	0.021205631	-3.658902608	-1.7341609135	0.879244811	1.825908648	0.147818634	1.13988341	0.559855177	-2.484742238
BSU35720	tagF	-0.6693959435	0.358983212	1.502331289	-0.9169835965	0.0074287165	1.368766019	0.872186941	1.826551669	-1.292066943	-2.660003329	-0.296575723	2.009898288	0.289432675	2.540051505	-0.807340451	0.197700052	-1.439368462	2.2173300605	-4.7685039545	-0.401984553	0.251263835	0.133744053	0.149456913	-0.959973972	0.393070558	-1.561223945	0.198437265	-0.275013282	0.257654684	1.708113943	-0.348278016	1.508640783	1.210526111	0.658143611	-0.4531713875	1.189563528
BSU35740	tagD	-0.0817194305	-3.323598479	-0.426729687	-2.986877025	-0.0878152715	2.138162305	-1.305565609	1.233568903	-0.767032972	-2.877605516	2.264359651	1.346458274	0.175545985	2.441733861	-1.1827169	-0.636923947	-5.22075009	1.347424446	-8.065867466	0.089264879	-0.863736513	1.0162230745	-0.235198571	-3.362609013	-0.681997011	-1.64846566	-0.4295626	-0.236939902	0.307274337	-0.045846176	0.013769976	0.389405838	0.212613074	1.732161779	0.8073353545	-0.5854808905
BSU35750	tagA	-0.453239676	-1.51734101	2.804612391	6.930870896	0.2083064375	6.130492185	1.7768119445	2.652257277	0.60551469	-0.196541979	1.165123481	0.749923671	-1.54350471	1.660277853	-1.757198474	-1.184625317	-3.711241685	5.5383607665	-0.432899	-0.866856505	-3.38548215	1.491136244	-0.176398331	0.912455648	1.202900869	-1.947560091	-0.715274312	-0.199171522	0.487683926	0.16921105	0.357827616	-0.173555801	-0.980619311	-0.705396943	-0.4487223355	4.1821256245
BSU35760	tagB	1.015820319	0.627446376	-0.991472463	0.778411673	0.9302450295	-0.611750066	0.5403921415	0.804070506	-0.550251384	0.299170205	0.082011274	0.449248336	0.1301417	-0.676791106	0.229051298	-0.324908243	0.304253767	0.2927847925	-0.142725815	-0.520285406	-0.974859097	0.123879256	-0.278791193	-0.188421238	-0.218151836	0.8320359975	0.904490831	-0.253888592	-0.145188014	0.9270706675	0.414352061	-0.415503731	0.110488497	-0.663263546	-0.108838405	0.804748576
BSU36410	mbl	-0.2328567645	-1.797733885	-1.263546657	0.877437775	0.132624028	-0.609040868	-1.1239495305	0.683864231	0.234420751	-2.315934782	-0.038504853	0.809533281	0.731548991	1.871777357	0.904393972	1.305220723	-4.794998768	1.6868441235	-2.53585066	-0.149658673	0.828420467	1.475548898	0.57337539	-2.570951839	-0.137919341	-1.5268431985	-0.922649002	-0.097367011	0.085664673	-0.257420593	1.664196351	0.27782941	-0.460652738	2.892760718	-0.6119970955	-1.2202290455
BSU36760	murAA	0.6341787365	-1.395015412	-0.335700646	-2.0051479595	-1.1437076995	0.264282616	-1.6615213105	2.839120457	0.616777695	-0.825844956	0.148682874	1.025289966	0.970531753	5.3145978535	-2.238592559	0.025849648	-2.319859703	-3.920568156	-0.634318323	0.02982663	0.045235163	1.1875954405	-0.710334921	-1.876418637	0.789821856	-3.1429049715	0.77480337	0.916993185	-0.822246113	0.9407062385	0.132082316	-0.193630917	-0.144312946	1.87463482	-0.1420851005	-0.021449842
BSU36900	glyA	0.8607239805	1.95121174	-1.201486706	-0.397404503	1.11457814	1.129177657	0.0217818985	-3.172905982	1.28288865	-0.425981167	1.053760957	0.267646203	0.1004804	-0.775326087	-0.01526753	-0.026007246	0.834852107	-0.787534771	-1.112957096	0.825139444	-1.083931887	-0.0996436965	0.270339242	-0.212776654	-0.216375898	1.738757654	0.187929372	0.703959048	0.483069531	0.6545675905	-0.700347273	-2.154595998	0.414827493	-0.205849478	0.11449288	0.1099591725
BSU37010	prfA	0.485506553	0.413951195	2.374067104	4.2378745925	-0.2122792325	-2.380943639	1.739283285	-1.699589064	0.400709118	0.631793286	-0.375274943	0.0223501	0.225347951	-2.8025748065	0.21304596	-0.48278052	0.149275225	0.333305804	1.1119506385	1.586797067	0.418075384	0.157827662	-0.182369929	1.775860536	-0.890447701	1.6188402955	0.925209792	0.877675892	0.567242494	0.5592836085	-0.706285784	-0.822177225	-0.504446139	-1.505413882	-0.3567849865	2.146831596
BSU37150	pyrG	-0.5961026075	1.454469483	3.740085021	-1.102961364	1.772828376	-0.733282819	-0.7421431075	-0.906000886	0.867329165	0.123355723	2.610647907	-0.833475097	1.880373206	0.491344224	-0.724595396	-0.039020247	0.353214718	-0.822991118	-2.5582081355	1.331571129	2.470107529	0.8361749805	-1.089818089	0.211876691	0.30920409	-1.051747354	0.940287583	-0.421772877	-0.560172279	-0.1902554115	-0.68828038	-0.530358704	1.766738485	2.705758457	1.5960224265	-0.427838899
BSU38120	rodA	0.00974330200000001	-1.102235205	-0.061502021	1.7482823735	0.330511907	5.695036973	0.872541448	1.989723862	-0.916181464	-0.834722787	0.368660851	0.120230896	0.881239654	2.1066370295	0.151090683	3.380838279	-2.553432821	2.526824471	-0.4150851225	-3.365374945	0.144083286	0.2274097315	-0.120478973	-1.736223307	-0.908540882	-2.0776235815	0.674077391	-0.226331835	0.917387613	0.0835597065	0.665074914	1.545146757	1.214201247	0.865977022	-0.5859703155	0.947286822
BSU38490	menA	-0.151440335	-0.634484144	-0.222168203	0.0611756725	0.2739917125	-0.670371541	-0.2058148615	-0.507958455	-0.066961762	0.627414668	-2.393811468	0.401841115	-3.220385135	-0.5749764195	0.372058995	0.310425179	0.088007896	-0.3923772355	-0.1101678395	-3.885526266	-7.030344462	-0.3524102705	0.465514068	0.019161612	-0.372299252	1.2230089175	-0.832537361	-0.288939753	-0.293766158	0.2654288255	-0.689510065	-0.29226473	-3.867807774	1.005376103	0.7541509515	0.0876738955
BSU38690	yxlC	-0.000423239000000006	0.466412908	-0.055461606	-0.4120815815	0.3914394775	-0.429779106	0.0433074185	0.017715758	0.335190676	0.199235348	-0.881475937	0.075724011	-0.010869567	0.043731739	0.282074797	-0.573216239	0.244706658	-0.0115869155	0.044744287	-0.071708186	-0.663153743	-0.50532739	0.496562811	-0.196584324	-0.468887102	0.875488337	-0.187553104	-0.175216411	0.299527729	0.616619853	-0.117817584	0.281681992	-0.295561268	0.012554589	-0.0947955295	-0.0639531905
BSU40400	walK	-0.8051892045	-0.5388626	0.71643111	-2.3209424845	0.939620186	5.507419909	-1.8669213075	-0.292805338	0.028162149	-0.734868755	1.253881317	0.171845792	1.217899514	2.8177268545	-0.138258633	-0.225841703	-1.803480779	-0.3205894535	-4.9026171255	-0.974187887	-1.860102718	0.7280011285	-0.870644743	-1.98023637	0.282978887	0.3598938185	0.521596472	0.221779116	0.004914416	0.038098053	1.112669152	1.434503112	-2.404711331	2.716163693	0.336615633	-0.8501145085
BSU40410	walR	-0.6605405175	-0.795075023	-0.583774053	-1.643638556	-0.777483219	5.600190227	-1.148145527	0.437566126	0.190616232	-2.454299358	1.162858727	-0.276584743	0.965417856	1.5376273685	-0.384823254	-0.052073262	-2.183854778	-0.1984723025	-3.8484729995	-1.439776089	-2.344841791	1.0049547865	-0.529239281	-3.154290223	-0.188999228	-0.62997575	1.668841506	0.948470756	-0.62449214	0.9361677515	1.194766133	0.180645355	-3.295555239	1.122469978	1.015716156	-0.6956307655
BSU40440	dnaC	0.3400176185	-0.11118726	2.259043164	-3.6562524035	1.029124507	-2.355396313	-1.3958579895	0.621636558	0.186814662	-3.34517123	0.598254194	-0.09541425	-0.457005648	-0.549155274	0.521800308	-0.248690395	0.397394049	-0.032793897	0.730237304	-1.070626161	-0.275562207	-0.6914251775	-0.144701769	-3.242704397	-0.336018541	0.2906246155	-0.656662877	-0.307295941	0.052863217	-0.1478253605	-0.499679024	-0.25560419	-0.271650424	1.106157751	0.5794215765	-0.7519567685
BSU40550	ppaC	0.583828504	0.654163819	-0.819148306	1.3137020965	-0.0020116355	-0.213507788	0.7680605035	-0.159225181	-0.336214322	0.172786844	-1.22212352	0.358964348	0.95269702	-0.70082477	0.947577535	0.205163908	0.193196542	0.6116117535	1.1651551195	0.254839239	-1.364853664	1.166060905	-0.476286577	0.250341432	0.149307362	0.5629279505	0.319805466	0.186461946	1.132748568	-0.156126252	0.403814191	-0.313981999	-0.696406293	-0.564753062	0.1311990525	0.081318639
BSU40890	rpsR	-0.2466298385	-0.368950864	0.273108599	2.828996353	-0.3631501075	1.264310799	0.255539087	0.423352551	-0.162124932	0.557679777	-0.098888043	-0.55272783	0.079893973	1.646155169	0.848254727	0.589909141	0.252638206	-0.4172356745	-0.756452009	0.967863471	1.43201269	0.04297548	-0.957760624	2.482918729	0.31604841	-1.141758502	-0.69953714	-0.795660353	-0.254936247	0.583824211	-0.027657949	0.856831648	0.933673642	-1.151664627	-0.215060168	1.1154764915
BSU40900	ssbA	0.646108821	-1.180164486	2.314202682	2.267302855	0.3099133415	1.941547305	-0.08491333	0.822234892	-1.01463866	-0.776951391	0.604547408	0.152675978	0.461928691	1.606446147	0.691924328	1.293934035	0.285556322	-0.6138985605	0.1133621305	1.451608473	1.177369767	-1.5308416905	-0.615474848	2.611889201	-0.061348545	0.1773036695	-0.890881181	-0.790748444	-0.391474172	0.6536202905	-0.246162112	0.228701398	1.736430071	0.929831107	-0.9739936085	1.4621886385
BSU41050	rnpA	0.111293074	-0.166366544	-1.77301354	0.980293638	-0.010841514	0.388737059	1.655307024	0.105686324	0.351849262	0.921999614	-0.566462905	0.273630708	-0.207418115	-0.605418464	-0.673444868	-0.339557674	1.015331239	0.0430051675	0.062030784	0.971321054	0.323253353	-1.1093615515	0.085577686	0.747011867	-0.410838005	0.9640224545	-0.307888821	0.007303608	-0.752633493	0.965614358	-1.388798209	-0.16950148	-0.70295011	-1.645386397	0.3671565265	0.2666732025
BSU_MISC_RNA_2	scr	-0.2963994155	-0.205929479	-0.853147737	-0.4713443985	-0.917495352	1.745613103	0.2898637585	0.028595193	0.865265141	0.68815692	0.575516815	0.377581255	-1.248393529	-1.0153574815	-0.230603924	-0.160434799	0.086357595	0.177791453	-0.5897531575	-1.070368879	-1.287611891	-0.0303878775	0.093680016	0.072232251	0.136189045	1.09972589	-0.877578618	-0.00310603	0.806533329	-0.183583	-0.170923264	-0.212490873	-1.368272731	0.781587067	0.196820955	-0.985129142
BSU_MISC_RNA_35	rnpB	-0.1007142635	-0.280087953	-2.321309515	0.4731378055	-0.4028982265	1.070382851	0.8020534825	1.302018855	0.040166164	-0.256095529	-0.407028605	0.301820875	-0.253713621	-2.089428829	-0.758995524	0.098780958	-0.303189755	0.8352810365	1.132223865	0.67630561	-0.668390962	0.2251032255	0.235979484	0.498281094	0.128448828	2.046407697	-0.755327797	-0.247971181	-0.424429485	0.613387485	-0.274418946	1.100723556	-1.237644397	0.960095553	-0.1074770175	0.313590901
BSUtRNA23	trnI-Asn	0.1109660535	0.737029524	-1.315603332	-0.3968375445	-0.7165640145	-0.217881286	0.268854362	0.1881552	0.602428206	-0.470846	-0.012517041	0.32700803	0.873579526	0.368858438	0.1065984	-0.021291251	-0.003618539	-0.616398558	-0.9293400275	-0.095888103	-0.357360915	0.0539447395	0.55086561	-0.744317678	-0.091113247	1.5150298935	-0.693579065	0.434658741	0.661409477	0.2497450085	0.15987933	0.356171432	-1.259985066	-0.083421613	0.058489727	-0.4957007085
none	control	0.193169588	0.525423787	-0.556492569	-0.7151522345	0.181105475	-0.664367965	-0.159465096	-0.000622097	0.642679067	0.012299817	-0.439824158	0.033014423	0.322074209	-1.2962545665	0.090431372	-0.155939573	0.109993452	-0.8513009205	0.0889945275	0.287932395	-0.903749625	0.450515931	0.091117567	-0.487819444	-0.034203224	1.4086088115	0.657411893	0.43521777	0.512457962	0.440273274	0.155708599	0.431623253	-0.555144084	-0.045849814	0.1533350725	-0.1568561195
